Name der Klinik,Textuelle Bewertung,Sternebewertung,Datum der Bewertung,Likes,sentiment,sentimentBewertung
Helios Klinikum Hildesheim,"Dame in der Anästhesieanmeldung unfreundlich so wie unprofessionell.****Bei der Patientenaufnahme genau das Gegenteil. Freundlich, hilfsbereit und professionell.****Allerdings wird man von A nach B, von D wieder nach A geschickt.  Das geht über Stunden. Es gibt KEINE Erklärungen dazu.****Auf Station sind die Schwestern nett allerdings die Ärztin interessiert die Anliegen der Patienten nicht wirklich. Es gibt KEINE vernünftigen Auskünfte etc****Das Zimmer wurde am 3.Tag durch gewischt auf Anfragen der Patienten.. Hygiene absolutes no go.****Begründung hier, ich hatte gestern frei.",2,vor einem Jahr,4,"Sentiment(polarity=0.24444444444444446, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Wir sind auf der Kinderstation und wurden sehr gut betreut und meine Tochter fühlte sich wohl. Egal welche Fragen wir hatten, diese wurden sehr nett beantwortet. So hat man die Ruhe sich zu erholen und zu genesen.**Vielen Dank",5,vor 2 Jahren,5,"Sentiment(polarity=0.75, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,War heute mit meinem 8 jährigen zum EEG.**3Etage geradeaus die Dame war nicht sonderlich nett. Dann weiter rechts zur Untersuchung. Die Krankenschwester und auch der Arzt sowas von nett. Ich habe mich sehr gut aufgehoben gefühlt!,5,vor einem Jahr,2,"Sentiment(polarity=0.3, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Ich habe schon sehr schlechte Erfahrungen mit Krankenhäusern gemacht  Vor allem, weil ich selbst im medizinischen Bereich arbeite  kann man mir nicht alles auftischen. Hier habe ich mich allerdings, mit meiner nicht unerheblichen Verletzung, trotz starker personeller Unterbesetzung, sehr gut betreut gefühlt. Ich hoffe für Euch, dass sich das ändert. Das wäre sehr schade, wenn die wirklich netten  guten und sehr kompetenten Menschen dort, verheizt würden. Wenn ich nochmal behandelt werden muss und kann mich dazu äußern  komme ich nur noch in die Helios Klinik",5,vor 2 Jahren,6,"Sentiment(polarity=0.15333333333333332, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Was ist nur aus der Klinik geworden, nachdem sie zur Helios wurde?**Deutlicher kann es nicht gemacht werden, dass ein Patient kein Mensch, sondern seine Kasse ein zahlender Kunde ist. Massenabfertigung, bei geringste personellen Aufwand wird hier groß geschrieben. Ein Arzt für mehrere Stationen zzgl. der Notaufnahme. Ich ziehe meinen Hut vor diesen Menschen. Ebenso vor den Schwestern, die ebenfalls im Normalfall alleine für die Station zuständig sind. Das sie bei wahrscheinlich miesester Bezahlung dann unfreundlich und gervt sind, kann ich Ihnen nicht mal übel nehmen.**Meine Anlaufstelle wird in Zukunft nur noch das BK sein.",1,vor einem Jahr,2,"Sentiment(polarity=-0.1111111111111111, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,"Negativ: Impfung ungefragt und ohne Aufklärung, mit blutender Wunde auf einem Bein über die Notaufnahme hüpfen, persönlich beleidigende Schwestern... Na wer das braucht, kann da hingehen.😉****Positiv: der Fahrdienst auf die Station war unterhaltsam 😂 und die Behandlung durch den Chirurgen erschien (kann das ja nicht wirklich fachlich beurteilen, habe aber keine Beschwerden) mir sehr gut 👍.****Fraglich, ob das woanders besser gewesen wäre (Pflegenotstand), fühlte mich dort trotzdem nicht wohl und hoffe, dass ich das so schnell nicht wieder in Anspruch nehmen muss...",1,vor einem Jahr,1,"Sentiment(polarity=0.08166666666666664, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,Super angenehmes Krankenhaus!**Hat eher Hotel Flair 😉**Die Zimmer schön mit warmen Tönen eingerichtet und sehr liebe Schwestern Pfleger und Ärzte !**Habe mich hier an der Bandscheibe operieren lassen,5,vor 2 Jahren,3,"Sentiment(polarity=0.6666666666666666, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,Ich habe innerhalb eines Jahres 4x dort gelegen und war immer sehr zufrieden mit Ärzten und Personal,5,vor einem Jahr,2,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Helios Klinikum Hildesheim,"Im September 2019 wurde ich am Daumen operiert. Dort war ich im Fachbereich Plastische Handchirurgie. Ein sehr großes Lob geht an meinen Operateur Oberarzt Dr. Jakob Krainski.**Von der OP-Vorbereitung bis zur Nachsorge war alles einwandfrei organisiert und super verlaufen. Auch die Mitarbeiter vor und hinter dem OP-Saal waren alle sehr zuvorkommend und hilfsbereit, mit einer großen Freundlichkeit. Auf jeden Fall kann ich hier das Team weiter empfehlen.****Dem Chefarzt Dr. Bernd Rieck wünsche ich für seine Zukunft alles erdenklich Gute, obwohl er für viele Menschen noch lange im Dienst hätte bleiben sollen.****Nochmals ein dickes ""Dankeschön"" an Herrn Dr. KRAINSKI !",5,vor einem Jahr,4,"Sentiment(polarity=0.3125, subjectivity=0.125)",Positiv
Helios Klinikum Hildesheim,"Ich bin heute echt entäuscht. 1 1/2 Stunden wartezeit vor der Patientenaufnahme. Ich hatte um 11:15 Uhr einen Termin in der Plastischen Handchirugie, war um 10:30 Uhr vor Ort und konnte aber vor 12 Uhr nicht zu meinem Termin. Die beiden Damen in der Patientannahme gaben sich wirklich viel Mühe aber es reichte nicht aus. 4 Kabinen nur 2 sind geöffnet und die Damen dürfen 10 Std. allein dort die Patienten bearbeiten. Finde das eine Zumutung für Angestellte und Patienten",1,vor einem Jahr,3,"Sentiment(polarity=0.042857142857142864, subjectivity=0.14285714285714285)",Positiv
Helios Klinikum Hildesheim,Sehr schnelle und tolle Behandlung im Notfall mit Kind!!!! Würde immer wieder herkommen!!!!!Danke!!!!,5,vor 9 Monaten,6,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Bei meinem Herzinfarkt kann ich nur sagen, dass alle, angefangen vom Krankenwagen, über die Notaufnahme, die OP, die Intensivstation und der Normalen Station, sich alle sehr viel Mühe gegeben haben. Alle waren nett, freundlich und hilfsbereit. Vielleicht sollten einige Patienten mal über ihr Auftreten und, oder ihr Verhalten nachdenken. Weder ich noch mein Mann, der im Moment gerade wieder dort seine Zeit verbringt, da er Nieren und Lungenprobleme hat (Krebs), würden uns über dieses Krankenhaus und seine Ärzte bzw. Seine Mitarbeiter beschweren. Immer wieder gerne. Aber erst in unabsehbarer Zeit!!!!!!!",4,vor einem Jahr,2,"Sentiment(polarity=-0.09285714285714285, subjectivity=0.07142857142857142)",Negativ
Helios Klinikum Hildesheim,"Ich bin etwas zwiegespalten was diese Bewertung angeht.  Es sind nette Schwestern,  kompetente Ärzte aber es läuft nicht rund.  Bin entlassen mit Sauerstoff,  der Doktor hat vergessen mobilen Sauerstoff mit zu bestellen.  Also schon die lange Fahrt nach Hause ohne Sauerstoff,  jetzt kein Einkaufen, kein Hausarzt Besuch  ....? Der noch im Krankenhaus ach so lebenswichtige Sauerstoff wird hier gerade zur Lachnummer.  Im Krankenhaus die Auskunft wurde bestellt  .... beim Lieferanten kein Bestellungs Eingang  .... irgendwie traurig denn so ging es dort die ganze Zeit  ..... hin und her  und etwas genaues weiß erstmal niemand  ..... ob Untersuchungen,  Medikamente oder so wie jetzt der Sauerstoff  .... eigentlich schade ....  aber als Patient wird man verrückt  ....",2,vor einem Jahr,2,"Sentiment(polarity=-0.11666666666666665, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,"Falls jemand eine Krebserkrankung erleidet, meidet diesen geldgier Feier. Der wird euch  nur  behandeln, nach den höchsten Geldrendieten. Wechselt ins**BK zu Prof  Kaiser, sofort!. Ein Freund ist elendig gestorben, wegen seiner Geldgier... Ist bekannt dafür... Von vielen Ärzten",1,vor einem Jahr,7,"Sentiment(polarity=-0.1625, subjectivity=0.125)",Negativ
Helios Klinikum Hildesheim,"Geburtenstation: Super freundliche Schwestern, Hebammen und Pfleger, die alles möglich machen. Auch wenn dieses Wochenende sehr stressig für das Personal war, haben sie alle Fragen, Sorgen und Nöte professionell und freundlich beantwortet, bzw. beseitigt. Man fühlt dich gut betreut, auch wenn es die zwei Tage mal länger dauerte, aber das ist nun mal so: Geburten kann man eben nicht planen.**Das sollte sich der Herr, der heute gemeckert hat, mal hinter die Ohren schreiben! Die Damen und Herren machen ihren Job so perfekt, wie es die Situationen zulassen. Da muss man mal 20-30min warten, bis man ""bedient"" wird. Die Geburt hat da nunmal Vorrang!****Cafeteria: Ebenfalls top. Das Essensangebot ist umfangreich, günstig und gut zubereitet. Wir hatten zum Mittag:**Süßkartoffelpommes, normale Pommes und 12 Chickennuggets, Pudding und zwei selbst zusammengestellte Salate (Artischockenherzen, Krautsalat und Caprese) für nur 12€! Es war alles lecker, die günstigen Preise haben irritiert (3€ für die Süßkartoffelpommes), sodass wir letztlich zu viel hatten. Die Portionen Pommes waren beide riesig. Für 3€ hätte ich eine Portion a la McDonalds Größe M erwartet und keinen großen Teller mit einer großen Portion Sour Cream. Letztlich: Top! Hier werden wir immer wieder hingehen.****Freue mich schon morgen wieder da sein zu dürfen. Das hört und sagt man wohl auch nicht alle Tage.****Weiter so!",5,vor einem Jahr,4,"Sentiment(polarity=0.4208333333333333, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Mein Aufenthalt in der Lungenfachabteilung L 1: Super nettes Personal, Kompetente Ärzte, Zimmer mit freien WLAN, TV und Tablet am Bett. Hier fühlt man sich gut aufgehoben.**Das Essen ist Ok, es ist halt kein Hotel, aber man kann zwischen 3 Gerichten wählen. Immer frischer Kaffee im Aufenthaltsraum.",5,vor einem Jahr,1,"Sentiment(polarity=0.4625, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Ich bin super zufrieden mit der Klinik .Tolle Ärzte, super freundliche Pfleger und Pflegerinnen. Keiner der ne Fresse zieht. Und selbst nach ner Bandscheiben Op keine Schmerzen mehr .👍 macht weiter so",5,vor einem Jahr,2,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3333333333333333)",Positiv
Helios Klinikum Hildesheim,"Haben hier unseren Sohn vor 6 Monaten zur Welt gebracht. Bis auf den Empfang (leider war es eine sehr grimmige Hebamme bei der Aufnahme) war aber alles tadellos. Sehr nettes Personal, Hebammen wie Ärzte. Und die Kollegin die meine Frau dann bei der Geburt begleitet hat einfach der Hammer. Der Hebammen Kreißsaal ist auch schön groß gestaltet. Haben uns sehr wohl gefühlt. Bei Kind Nr. 2 werden wir wieder kommen. :-)",4,vor 4 Jahren,8,"Sentiment(polarity=0.175, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Wofür gibt es die Notaufnahme überhaupt ??? Das Krankenhaus besteht überwiegend nur noch von jüngeren , sehr schlecht deutschsprachigen „Ärzten „**Bei meiner leistenoperation wurde gepuscht , sodass ich nun ein lebenslang eingeschränkt bin !!!!! Klage läuft !!!!",1,vor einem Jahr,1,"Sentiment(polarity=-0.2125, subjectivity=0.2)",Negativ
Helios Klinikum Hildesheim,5  1/2 Stunden mit einem kranken Säugling in der Kinder Notaufnahme  warten ohne das großartig etwas passiert. In dieser Zeit wurde sich gar nicht um uns gekümmert und vergessen wurden wir auch zwischendurch. Ich wäre schon längst nach Hause bzw in das BK wenn es meinen Sohn nicht so schlecht gegangen wäre. Und dann noch die unfreundliche Krankenschwester.**Am besten das nächste mal direkt in das BK gehen.,1,vor 2 Jahren,1,"Sentiment(polarity=-0.26, subjectivity=0.05333333333333333)",Negativ
Helios Klinikum Hildesheim,"Sehr gutes und empfehlenswertes Krankenhaus. Die Aufklärung einer OP durch Herrn Dr. Krainski war super verständlich, es wurde sich eingehend Zeit genommen und man fühlte sich dort gut aufgehoben. Auch die Wartezeit von einer halben Stunde war eindeutig super schnell! Bitte weiter so und ich kann das Klinikum HELIOS nur weiter empfehlen.",5,vor einem Jahr,1,"Sentiment(polarity=0.925, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Das Helios Klinikum kann ich nur empfehlen. Es ist ein modernes, neues Klinikum mir einer guten Organisation, netten Mitarbeitern und relativ kurzen Wartezeiten.",4,vor einem Jahr,2,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Vor ca. einem Jahr wurde ich nach langer Wartezeit behandelt. Der Arzt sagte mir, ich müsste nochmal zur Nachbehandlung hinkommen. Seit wieder fast einem Jahr warte ich immer noch auf einen Termin für die Nachbehandlung. Selbst wenn man anruft geht niemand ran oder man wird schroff abgewiesen und man soll immer wieder mal anrufen um einen Termin zu bekommen. Unmöglich wenn man Kassenpatient ist!",1,vor 3 Jahren,6,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,Wir sind allen Schwestern und Hebammen für ihre tollen Leistungen dankbar. Dank eurem Einsatz haben wir unseren Milan. Alle vom Frauenklinik-Chefarzt Nöding bis zur Putzfrau - alle einfach top.,5,vor einem Jahr,3,"Sentiment(polarity=0.6666666666666666, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,Sehr schlechte Erfahrungen gemacht dort nur 1 freundliche schwester Ärzte schauen ein kaum an helfen kaum hatte 31.7.2019 leisten bruch op die wohlte mich an 1.8 entlassen konnte nicht laufen wurde schlecht behandelt 1 schwester machte mich zur sau weil ich geklingelt habe weil die Ibo 600 helfen 0 bei schmerzen die haben mich freitags entlassen so knapp 11 Uhr medis bis arbens Gott sei dank hatte ich noch prv Schmerz mittel weil um 12 kein Arzt mehr auf hatt ich werde nie mehr in mein Leben da hin geh'n und endfehlen allen ein anders kranken haus aus zu probieren,1,vor einem Jahr,2,"Sentiment(polarity=-0.3172727272727273, subjectivity=0.18181818181818182)",Negativ
Helios Klinikum Hildesheim,"Ich beziehe mich mit meinen Ausführungen auf die Neurochirurgie der Klinik.**Vorab: Die Wartezeiten sind immer lang, aber im Vergleich zu anderen Kliniken durchaus in Ordnung.****Die Ärzte und die Operation waren wirklich top. Ergebnis besser als erwartet und die Ärzte wirken sehr kompetent und professionell.****Der Aufenthalt auf der Station danach ist leider weniger positiv gewesen. Das Pflegepersonal ist leider zum Teil echt komisch drauf. Bei Fragen wird man für dumm gehalten und es kommen unfreundliche Antworten. Die Medizin ist ein erklärungsbedürftiges Gebiet und dementsprechend, gerade wenn man eine OP hinter sich hat, hat man öfter Fragen. Den Patienten sollte man einfühlsam die Lage erklären und es ihnen nicht unangenehm machen, weitere Fragen zu stellen. So kommt es nämlich zur Unterversorgung.**Weiterhin muss man manchmal echt lange warten bzw. man wird einfach vergessen und das über mehrere Stunden und Schichten hinweg. Die Routine lässt die Pflegekräfte zum Teil verrohen und das äußert sich auch in der Behandlung der Patienten. Ein höheres Maß an Aufmerksamkeit und Einfühlungsvermögen ist hier geboten. Vielleicht auch mehr Personal.**Die Kritik bezieht sich ausdrücklich auf Situationen, in dem es (so wirkte) als wäre auf der Station nicht viel los (länger hat niemand geklingelt, Pflegepersonal sitzt im Büro).**Dies führte zu teilweise wirklich traurigen Situationen, die leicht hätten vermieden werden können.**Es gibt aber durchaus auch gutes Pflegepersonal. Besonders auffällig gut war der Auszubildende, der aber wohl nicht langfristig dort bleiben wird.****Da es aber im Wesentlichen um die Operation und die Heilung in der Klinik geht, kann man die Klinik weiterempfehlen.",3,vor einem Jahr,11,,
Helios Klinikum Hildesheim,Bin total enttäuscht von diesem Haus 2 1/2 stunden bei der Patientenaufnahme gewartet ein unmöglicher Zustand es wurden immer**wieder Patienten von der Hüftschule da zwischen geschoben ein Unding**das geht garnicht 2 Schalter bei der Patientenaufnahme besetzt angeblich kein Personal**2.So ein schlechtes essen habe ich in keinem Krankenhaus bekommen**nicht gewürzt der Koch kennt wohl nicht Pfeffer  Salz Abends trockenes Brot in der Plastiktüte das essen lieblos auf den Teller geknallt verdient**keinen Stern da steckt noch Potential für die Zukunft,1,vor einem Jahr,2,"Sentiment(polarity=-0.475, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,So ein Sch... die Notaufnahme**Sitze seit 4 Stunden im warte Bereich**Und in den 4 Stunden wurden 2 Patienten behandelt 👏👏👏****Ja ich weiß die Notaufnahme ist meist voll ect. Aber und 4 Stunden 2 Leute behandeln ist eine schlechte Quote.****Werde in Zukunft wieder ins BK gehen**Viel freundlicher und definitiv keine 4 Stunden wartezeit..,1,vor einem Jahr,2,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Helios Klinikum Hildesheim,Sehr kompetente Ärzte mehr aber nicht. Haben gut 5 Stunden warten müssen in der Notaufnahme obwohl die Notaufnahme nicht voll war.,3,vor einem Jahr,4,"Sentiment(polarity=0.75, subjectivity=0.25)",Positiv
