K_ID,Name_der_Klinik,Sternbewertung,Datum_der_Bewertung,Likes,Textuelle_Bewertung,Unnamed: 6,sentiment,sentimentBewertung
15,Helios Klinikum Hildesheim, 4 Sterne ,vor 2 Jahren,4,"Ich musste am 21.2 zur OP dort hin, ich war auf der Station C3.
Die Schwestern
Bis auf wenige Ausnahmen waren die Schwestern wirklich lieb, sie waren sehr bemüht es mir Recht zu machen. Und Grummelige Schwestern gibt es ja überall, wie gesagt die waren auch nur die Ausnahme.
Das Essen
Na ja an 2 von 5  Tagen konnte ich sagen es war Lecker.
Sauberkeit
Das Zimmer wurde Täglich gereinigt, ich habe schon schlimmere Krankenhäuser gesehen.
Die Ärzte
Sie waren alle sehr lieb und Verständnisvoll. Bei Frau Doktor Wolf und Herrn Doktor Meier habe ich mich sehr gut Aufgehoben gefühlt. Obwohl die OP nicht so lief wie ich es mir erhofft hatte, waren sie sehr bemüht das ich mich wohl fühle. Sie hatten immer ein offenes Ohr, trotzdem möchte ich sie am liebsten nicht mehr wieder sehen jedenfalls nicht als meine Ärzte ;).
Alles in allem war es ok, ich meine wer geht schon gerne ins Krankenhaus.",,"Sentiment(polarity=0.29333333333333333, subjectivity=0.06666666666666667)",Positiv
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,7,Werde bloß  niemals krank ich bin heute mit einer Notfalleinweisung ins helios klinikum das erste was ich dort gesagt bekam  das ist kein BG Fall mehr das können wir abschließen.Woher weiss sie das ohne Untersuchung? Andere Ärzte und auch Physiotherapeuten sagen mir jedes mal das die Halswirbelsäule noch nicht wieder in Ordnung ist und meine Kopfschmerzen Übelkeit  und Schwindel daraus resultieren.Im BG Bericht  standen Sachen die nie stattgefunden haben wie eine Untersuchung zum Beispiel. Ein ct wurde gemacht das war alles immerhin wurde ich gefragt wie es mir aktuell  ginge als ich sagte bescheiden wäre geprahlt sagte die dame na gut dann schicke ich einen Internisten diese Dame hat mich dann untersucht und auch ein Problem mit der HWS festgestellt ich konnte dann wieder gehen allerdings auch ohne irgendwelchen dingen die mir jetzt helfen. In der Wartezeit auf den Internisten wurde mir leider spei übel  und ich musste erst mal ne Schwester suchen die die Bescherung weg machen durfte😧jetzt habe ich zwei Berichte naja waren ja auch zwei Ärzte da nur stimmt der für die BG von vorn bis hinten nicht vergleicht man beide muss man glauben sie sind von zwei verschiedenen Patienten  was läuft da nicht richtig?Im BG Bericht steht leichte Kopfschmerzen keine Übelkeit leichter Schwindel  he warum hab ich dann dahin geko.....?ICH HAB KEINE BULEMIE!! Und mein Hausarzt  schickt mich sicher nicht mit einer Notfalleinweisung ins Krankenhaus  geschweige gehe ich zum Arzt wegen bisschen aua das war heute früh echt heftig und ist es immer noch heftig sebst nach 2 800 ibu.Was stimmt da nicht Frau Dr.Ohm?,,"Sentiment(polarity=-0.026666666666666682, subjectivity=0.0)",Negativ
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 4 Jahren,2,"Nur super Erfahrungen gemacht! Kinderchirurgie einfach top, schnell, kompetent und sehr sehr freundlich und hilfsbereit!
Obwohl von der Entfernung das KKH auf der Bult näher wäre, nehme ich gerne Umwege in Kauf, der Unterschied ist schon gewaltig.
Kann nur empfehlen!",,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,13,"Sehr schlechter Umgang mit den Patienten,  keine richtige Medikamenten gabe. Patient bekam durch uns Angehörige seine Morgens Medikamente erst Nachmittags. Unfreundliches Personal und unmotiviert. Sehr unorganisiert. Dieses Krankenhaus empfehle ich niemanden.",,"Sentiment(polarity=-0.37, subjectivity=0.0)",Negativ
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,9,"Die Notaufnahme ist schrecklich, keine richtigen Auskünfte ! Wenn man nachfragt soll man doch warten. Sowas unfreundliches habe ich noch nie gesehen. Oscar für das asozialste Krankenkaus was die Notaufnahme angeht !!!",,"Sentiment(polarity=0.1, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 4 Jahren,2,"Wir waren längere Zeit im Perinatalzentrum. Wir fühlten uns fast wie zuhause. Die Schwestern und Ärzte waren überwiegend einfühlsam. Es wurde viel gemacht um uns den Aufenthalt so angenehm wie möglich zu gestalten. Auch bei der zweiten Geburt entschieden wir uns wieder für diesen Ort, auch hier waren wir wieder sehr zufrieden.",,"Sentiment(polarity=0.3, subjectivity=0.1)",Positiv
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 4 Jahren,0,Habe nur die besten Erfahrungen im Helios Klinikum gemacht werde es jederzeit wieder weiterempfehlen,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 6 Jahren,0,Super nettes Team auf der Kinder Station alle sind sehr nett und auch die Ärzte geben einen eine gute Auskunft.,,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 3 Jahren,1,"Also,ich finde einige Bewertungen unter aller Sau.Ich habe schon auf der dermatologischen Station ,auf der Chirurgischen Station ( Neurochirurgie  gelegen,und war in der Schmerzklinik.Von den Ärztin ,über Schwestern und dem OP Personal kann ich nur gutes sagen.Alle nett und liebevoll und hilfsbereit !!!! 😃😃😘

!",,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 4 Sterne ,vor 3 Jahren,0,"Meine Erfahrungen mit der medizinischen und allgemeinen Betreuung sind geteilt. Ein fälliger Routine-Eingriff machte mich in kürzester Zeit wieder gesund, die Operation wurde minimal-invasiv durchgeführt. Sowohl die Anästhesie, als auch sämtliche anderen medizinischen Operations-, Vor- und Nachbetreuungsarbeiten wurden mustergültig erledigt.

Probleme gab es mit der Betreuung ringsum: In der Notaufnahme war eine Beschäftigte nicht in der Lage, mir ohne große Blutlache eine Braunüle zu setzen, obwohl sie die Vene schon gut getroffen und sämtliche erforderlichen Gerätschaften gut griffbereit hatte. Auf der Station (3. Klasse) verhielten sich die weitaus meisten Betreuer/innen freundlich bis neutral; allerdings erlebte ich zwei Beispiele völlig unbegründeter Pampigkeit, die sich nach meiner höflichen bis neutralen Antwort trotzdem steigerten.

Mein Fazit: Man geht in die Klinik, um sich schnellstmöglich vollständig heilen zu lassen. Das klappte in meinem Fall perfekt. Mir ist bewusst, dass ein Krankenhaus kein Ferienhotel ist - und trotzdem bleibt z.B. hinsichtlich des Essens und des Benehmens einigen Personals noch Luft nach oben.",,"Sentiment(polarity=0.43148148148148147, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,6,"Danke für Eure Leistung die Ihr macht. Bin selber Favhkrankenschwester und weiß wie hart so ein Job ist. Aber das was Ihr mit mir abgezogen habt geht überhaupt nicht. Finde es schade, das viele dort die da arbeiten völlig überfodert sind. Die waren sehr unhöflich. Viele Stunden musste ich in d. Notaufnahme warten müssen. Erst im warte Bereich, denke mal 5 Stunden und im behandlunhsaraum noch mal 2 Stunden. Die Ärzte waren in meine Augen überfordert, neben bei haben die mich mit eine andere Patienten verwechselt. Oh ha, echt krass. Habe was mit meine schulter, wollten mich heute noch operieren und mein blindatmm rausholen!!!!  Da war ich erstmal sprachlos. Höflichkeit wird dort nicht groß geschrieben!!!!

Kann eindringlich davon abraten so ein Krankenhaus aufzusuchen !!!!

Ich werde es vermeiden ....",,"Sentiment(polarity=-0.15357142857142855, subjectivity=0.16428571428571428)",Negativ
15,Helios Klinikum Hildesheim, 3 Sterne ,vor 3 Jahren,2,"War vor 2 Jahren auf leben und tot eingeliefert.auf intensiv haben sie 5 Stunden um mein Leben gekämpft.Hatte Gyros am Vortag gegessen und im Schlaf erbrochen.ist in die Lunge geraten und auf intensiv 6 Wochen auf leben und tot gelegen.ein pleger hat sich immer um mich gekümmert.als ich wieder wach geworden bin hatte ich immer den netten pleger der mir und meiner Familie gekümmert hat und mir Mut zugesprochen hat.ich danke der intensiv Station.als ich dann verlegt worden bin auf normal war die Hölle für mich.ich konnte mich nicht mehr bewegen und essen und laufen.außerdem hatte ich mich total wundgelegen. Ich wurde behandelt wie ein nichts.keinerlei hilfe vom personal.bei der Entlassung haben sie mich nach Hause gefahren und mich mir selbst überlassen.dann kam der Hammer.bei der Entlassung haben sie noch ein Bild von meinem Hintern gemacht,alles o.k. die Ärztin aus eime hat sich das angeschaut und ich musste notoperiert werden weil ich kurz vor einer blutentgiftung stand und daran gestorben wäre.sie mussten mir den ganzen Hintern bis aufs rohe Fleisch aufgeschnitten haben.nie wieder helios. Ich könnte noch viel mehr schreiben aber das würde den Rahmen sprengen.also 3Sterne für intensiv und 0Sterne für den Rest",,"Sentiment(polarity=-0.11484375, subjectivity=0.25)",Negativ
15,Helios Klinikum Hildesheim, 1 Stern ,vor 2 Jahren,3,"Unfreundlich, lange Wartezeiten, auf Klingeln reagiert NIEMAND. Man wird nicht ernst genommen in der Notaufnahme !!",,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.0)",Negativ
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,8,"Danke für Eure nicht hilfsbereite Hilfe trotz akute Schmerzen in einer Notaufnahme mit unteranderem 7 Stunden, Hallo geht's noch - 7 Stunden in der Notaufnahme mit Akute Schmerzen. Arzt hat mich wieder nach Hause geschickt, kurz an Tropf gelegt Schmerzen weg. Kein Ultraschall oder sonst irgendwelche Behandlung. Nur mit hat abgetastet. Personal insbesonders pflege mega unfreundlich, fast schon frech gegen über von mir. Neben bei muss ich feststellen, das eine Krankenschwester sehr hochnäsig und unfreundlich von eine ältere Dame war, eher schon sehr arrogant und agressiv, wo ich fast schon eingeschreitet wäre. Das ist kein Krankenhaus mehr, so welche Zustände habe ich noch nie erlebt. Wo ich zuhause war, nach gute 4 Stunden wieder Akkute Schmerzen, diesmal ab zur BK. Dort wie gewohnt freundlich und adäquat behandelt. Diagnose steht fest eine OP wurde zeitnahe eingeleitet. Und das hat Helios nicht hinbekommen. Schämt euch, wünsche vom Herzen, das ihr mal so schieße behandelt wird wenn ihr in so ne Situation kommt....",,"Sentiment(polarity=-0.22499999999999998, subjectivity=0.08333333333333333)",Negativ
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,10,"Nie wieder in so ne Notaufnahme. Hier wirst du wie ein Tier behandelt, schlimmer gesagt wie Stück dreck. Die Schwestern sind unter aller Sau unhöflich, arrogant und wenig aggressiv. Bin sprachlos wie ich behandelt worden bin. Wurde mit ein Krankenwagen eingeliefert in d. Notaufnahme wegen ein Unfall. Krankenschwester hat mich völlig Ignoriert im Behandlungsraum, macht notdürftig Ihr Job, zwei Minuten später ist sie spurlos verschwunden. Krass ohne ein Wort Zusagen ohne zu fragen wie es mir geht ob ich schmerzen habe oder wie so ein Unfall passiert ist!!!

Nach ne gute Stunde, nichts in Sicht, kein Arzt und keine Krankenschwester. Mit starke Schmerzen musste ich auf die notfallknopf drücken. Nach gute 10 Minuten kommt mal ne Schwester mit ein aggressiven Ton ""was ist los Mensch"" war paar Sekunden sprachlos mit Ihrem Satz gerade. Nager ich habe ihr gesagt das ich sehr starke Schmerzen habe und möchte bitte gern was gegen schmerzen haben. Sie: ""Kann ihn nichts geben müssen warten bis der Arzt kommt"" Ich: wann kommt er? sie: keine Anhung sind ja nicht der einzige hier. Ich dann bitte informieren Sie denn Arzt das ich starke Schmerzen habe, möchte gerne schmerztabletten haben. Sie: nein, wenn der Arzt Zeit hat, dann kommt er. Und schwupp verschwunden ist Sie !!!

Hallo echt, geht euch gut? Sowas Asoziales habe ich noch nie erlebt. 3 Stunden Später immer noch keine Behandlung trotz starke Schmerzen mehrfache notruftaste gedrückt große und starke diskution wo ich langsam geplatzt bin. Habe gleich. Ein Mann gerufen er soll mich sofort hier aus der Klinik abholen und mich in die andere Klinik bringen. Zu gar mein Mann haben Sie blöd angemacht das ich meine Frau nicht einfach abholen kann usw. Habe mich selbst entlassen mit starke Schmerzen. Glücklicherweise würde ich dann im BK gut aufgehoben und haben mit erstmal schmerztabletten gegeben und mich zeitnahe behandelt. Unter diesen Umständen, werde bzw. Habe ich schon mein Anwalt eingeschaltet und werde Strafanzeige ggf. erstatten. Unter aller Sau was Ihr da macht !!!!",,"Sentiment(polarity=-0.011896551724137937, subjectivity=0.009195402298850575)",Negativ
15,Helios Klinikum Hildesheim, 3 Sterne ,vor einem Jahr,2,"Update 13.5.19: War mal das beste Krankenhaus im Umkreis SZ, BS, HI, Ärzte hörten zu, Diagnostik war gut . Nach Herzinfarkt und diversen Folgeerkrankungen  hierher? Heute:Die schlechte Behandlung hat nun auch hier Einzug gehalten: nach 4,5 Std in der Notaufnahme (Einweisung wegen Herz) hatte ich 1 Minute Arztgespräch, der nicht wieder auftauchte, mit einer (teilw.falschen) Anamnese wurde ich dann ohne Behandlung/weitere Untersuchung zur Station gebracht. Evtl geplantes Belastungs EKG am nächsten Tag mit 25% EF ...?...verlorene Lebenszeit, bin gegangen.",,"Sentiment(polarity=-0.175, subjectivity=0.0)",Negativ
15,Helios Klinikum Hildesheim, 1 Stern ,vor 4 Jahren,3,"keine gute  Organisationen,  überforderte Schwestern und Pfleger,
rauer Umgangston, nicht zu empfehlen",,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 3 Sterne ,vor 3 Jahren,0,"Also erst mal ein großes Lob an das Pflegepersonal der Station A3, die sind so was von flexibel und hilfsbereit, das habe ich selten so erlebt. Aber was gar nicht geht sind die Reinigungsleistung, die Station ist sehr schlecht gereinigt und die Zimmer haben über eine Woche Blut Flecke auf den Boden und Essens Reste, das geht nicht , gerade im Krankenhaus. Schade, wenn och nur die Ärzte und das Pflegepersonal bewerten könnte wäre es volle Punktzahl ;-)",,"Sentiment(polarity=0.08333333333333333, subjectivity=0.13333333333333333)",Positiv
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 4 Jahren,0,"Ich war eine Woche in der Dermatologie,  sehr nette Ärzte und Schwestern. Negatives kann ich nicht berichten.",,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 5 Sterne ,vor 5 Jahren,0,Sehr gute Entscheidung wenn man mal länger dort liegen muss.Hatte meinen Vater dort wegen Diabetiseinstellungen.Fand die Informoationen und die Betreuung einfach Klasse.,,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,6,"Für mich geht das KH gar nicht!!!  Das ganze fing ja schon bei der Aufnahme an... Der Typ in der Verwaltung war ja noch in Ordnung zum Blutabnehmen. Die Dame hatte NULL Motivation und von Handschuhe hatte sie auch noch nie gehört. Danach Gespräch mit dem Anästhesisten. Der schaute erst gar nicht nach weshalb man dort war. Wenn man ihn nicht drauf Aufmerksam gemacht hätte, hätte man an der falschen Stelle geschnippelt.Dann auf der Station wußte keiner das ich da bin trotz vorheriger Anmeldung im Schwesternzimmer. Im Allgemeinen wirkt das Personal ziemlich verpeilt. Um 12 Uhr sollte die OP stattfinden. Nachdem man 3 verschiedene Pflegekräften und Schwestern fragte (zu dem Zeitpunkt war es schon 13 Uhr ) erbarmte sich dann endlich mal jemand der auf den Op Plan schaute, wo sich dann rausstellte das ich für 14:25 Uhr geplant bin. Als es dann soweit war wusste niemand das ich jetzt dran bin bzw. was gemacht werden sollte.  Im Aufwachraum wurde man verarscht mit der Aussage das wir das Jahr 2019 hätten. Sowas ist in dem Moment nicht lustig! Nach OP und Visite hat man nur Verbandsmaterial bekommen, aber keine Aussage wie oft man den Verband wechseln soll und wie überhaupt die weitere Wundversorgung verläuft. Auch hat man keine Auskunft bekommen ob nochmal eine Nachuntersuchung fällig wird oder nicht. Und das Zimmer war auch dreckig. Am Tisch klebte vom Vorgänger noch die Tomatensauce.
Ich würde niemanden diese Klinik empfehlen und werde selber nicht noch einmal dahin gehen",,"Sentiment(polarity=0.027777777777777776, subjectivity=0.13333333333333336)",Positiv
15,Helios Klinikum Hildesheim, 1 Stern ,vor 3 Jahren,6,"Es ist jetzt 3.15 und die setzten mich allen ernstes nach Einweisung durch den ärztlichen Notdienst an die frische Luft obwohl ich hier nicht weg komme.
Nie wieder!!!!",,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
15,Helios Klinikum Hildesheim, 1 Stern ,vor 4 Jahren,10,"mein mann ist seit letzte woche donnerstag im KH ! verdacht auf herzinfarkt! 6 std auf intensiv verbracht was man ja absolut nachvollziehen kann aber dann ging alles nur noch berg ab! Mein mann sollte kontrastmittel schlucken um zu schauen ob artieren blockiert sind! Diese untersuchung fand erst MONTAG statt! nachdem das durchgeführt wurde meinten die es war auffällig nochmals einen katheter legen um ggf einen stand zu setzen WIEDER 3 Tage auf die untersuchung gewartet . nachdem beim katheter auch nichts aufällig war durfte er natürlich nicht nach hause denn es sollte nochmal eine magenspieglung durchgeführt werden. WIEDER 3 tage auf die untersuchung gewartet! magenspieglung unaufällig gemacht wurde es früh am morgen, arzt kam erst um 16uhr um dann zu sagen das nochmal ein orthopäde kommt denn es kann ja nur an der wirbelsäule liegen! der arzt kam allerdings erst abends so das mein mann wieder im kh bleiben musste! Naja somit verdient man ja halt auch geld echt zum kotzen! Ärzte haben absolut keine zeit und das personal zuteils sehr überfordert und unfreundlich. nie wieder helios immer wieder gern das BK",,"Sentiment(polarity=0.005128205128205127, subjectivity=0.0)",Positiv
15,Helios Klinikum Hildesheim, 1 Stern ,vor 5 Jahren,7,"Die notfallaufnahme ist zum kotzen! Ich sage nur eins so ein Krankenhaus kann man nicht weiter empfehlen!
Meine Schwester schwanger 5monat, hatte einen Unfall, mussten 4 Stunden warten auf ein Ultraschall Foto während die notfallaufnahme leer war! Wäre dem Kind was passiert hätten die es bei dieser warte Zeit auch nicht retten können! Haben uns beschwert nach 4 Stunden warte Zeit darauf kam die dreiste Antwort das es noch länger dauern kann!
Sowas dreistes und ohne Mitgefühl habe ich noch nie gesehen! Das man mit schmerzen und angst um sein Kind kein Mitgefühl bekommt und dann noch nicht mal ran genommen wird!
Schließlich haben wir uns auf den weg in ein anderes Krankenhaus gemacht und kamen sofort dran!
Nicht weiter zu empfehlen",,"Sentiment(polarity=-0.07777777777777778, subjectivity=0.0)",Negativ
